	site	fb	twit	yt_user	yt_url	sc	insta	dm	site_name	id	twit_hyphe	fb_hyphe	pi_hyphe	li_hyphe
919	https://www.society-magazine.fr	societyofficiel	societyofficiel						Society-Magazine.fr	924	societyofficiel	societyofficiel		
920	https://www.sofoot.com								Sofoot.com	925	intent	so.foot		
921	https://www.soundlightup.com								Soundlightup.com	927				
922	https://www.spi0n.com	spi0n	spi0n						Spi0n.com	929	spi0n	spi0n		
923	https://www.spiil.org/s/								Spiil.org /s	930				
924	https://www.sportauto.fr	sportautomag	sportautomag						Sportauto.fr	931	sportautomag	sportautomag	sportauto	
925	https://www.sportstrategies.com	sportstrategies	sportstrategies						Sportstrategies.com	932	sportstrategies	sportstrategies		.../sport-strat-gies
926	https://www.streetpress.com	streetpress	streetpress	streetpresstv	https://www.youtube.com/user/StreetPressTV				Streetpress.com	936	streetpress	streetpress		
927	https://www.studyrama.com	studyrama	studyrama	studyrama.com	https://www.youtube.com/channel/UCXsmcfpNntkP5Mp2ZRKerDA				Studyrama.com	937	studyrama	studyrama		
928	https://www.sudinfo.be	sudpresse	sudpresseonline						Sudinfo.be	939	sudpresseonline	sudpresse		
929	https://www.sudouest.fr	journalsudouest	sudouest	sudouest.fr	https://www.youtube.com/channel/UC7PX-myPpcT4YfZEWqZxGGg				Sudouest.fr	940	sudouest	journalsudouest		
930	https://www.tdg.ch	tdg.ch	tdgch	tdg.ch	https://www.youtube.com/channel/UCo2_lJBKG0j0xwr45ik7fSw				Tdg.ch	946	tdgch	tdg.ch		.../tribunedegeneve
931	https://www.tebeo.bzh	tebeo	tebeotv						Tebeo.bzh	947	tebeotv	tebeo		
932	https://www.telecablesat.fr	telecablesat	telecablesat	telecablesat	https://www.youtube.com/user/telecablesat				Telecablesat.fr	950	telecablesat	telecablesat		
933	https://www.telepoche.fr	telepoche	telepoche	telepochevideos	https://www.youtube.com/user/TelePocheVideos				Telepoche.fr	951	telepoche	telepoche		
934	https://www.telerama.fr	telerama	telerama	teleramavidcast	https://www.youtube.com/user/TeleramaVidcast				Telerama.fr	952	telerama	telerama		
935	https://www.telestar.fr	telestarmag	telestarmag						Telestar.fr	953	telestarmag	telestarmag	telestarmag	
936	https://www.televilleneuve.fr								Televilleneuve.fr	954				
937	https://www.telez.fr	z.le.chien	telezmag						Telez.fr	955	telezmag	z.le.chien		
938	https://www.temoignagechretien.fr	tchebdo	tchebdo						Temoignagechretien.fr	957	tchebdo	tchebdo		.../18721215
939	https://www.tendanceouest.com	tendance.ouest	tendanceouest14	tendanceouest.com	https://www.youtube.com/channel/UCDZTep8HCLZGEaw7_l1cVCw				Tendanceouest.com	958	tendanceouest14	tendance.ouest		.../tendance-ouest
940	https://www.terra.bzh	terrahebdo	terrahebdo	terra.bzh	https://www.youtube.com/channel/UC_UJKl9Hvn91C22nIDJrUHA?view_as=subscriber				Terra.bzh	959	terrahebdo	terrahebdo		
941	https://www.terraeco.net		terraeco						Terraeco.net	960	terraeco			
942	https://www.terre-net.fr	terrenet	terrenetfr						Terre-Net.fr	961	terrenetfr	terrenet		.../terre-net-media
943	https://www.terredauphinoise.fr	terredauphinoise							Terredauphinoise.fr	962		terredauphinoise		
944	https://www.terrestres.org		revueterrestres						Terrestres.org	963	revueterrestres	terrestresrevue		
945	https://www.tf1.fr	mytf1	mytf1						Tf1.fr	966	mytf1	mytf1		
946	https://www.theoriedugenre.fr	observatoire-de-la-th%c3%a9orie-du-genre	obsgender						Theoriedugenre.fr	968	obsgender			
947	https://www.tlva.fr								Tlva.fr	970				
948	https://www.toporevue.fr	toporevue	toporevue	toporevue.fr	https://www.youtube.com/channel/UC9JoRbcPmMxXXJ1F1330tbw				Toporevue.fr	972				
949	https://www.topsante.com	topsantecom	topsante						Topsante.com	973	topsante	topsantecom		
950	https://www.toulouse.fm	toulousefm	toulousefm	toulouse.fm	https://www.youtube.com/channel/UCL66KCfD_s6xGTcHntV7iWA				Toulouse.fm	974	toulousefm	toulousefm		
951	https://www.tourmag.com	tourmagcom	tourmagtravel	tourmagcom	http://www.youtube.com/user/tourmagcom				Tourmag.com	975	tourmagtravel			
952	https://www.touslesjourscurieux.fr	touslesjourscurieux	magapptljc						Touslesjourscurieux.fr	976	magapptljc	touslesjourscurieux		
953	https://www.touteleurope.eu	touteleurope	touteleurope	touteleuropeeu	https://www.youtube.com/c/TouteleuropeEu				Touteleurope.eu	977	touteleurope	touteleurope		
954	https://www.toutsurmesfinances.com								Toutsurmesfinances.com	978	toutsur			
955	https://www.tpbm-presse.com	lessor	lessor42						Tpbm-Presse.com	979	tpbmpaca	tpbmpresse		.../tpbm-paca
956	https://www.transitionsenergies.com	transitionsernegies	transitionsener						Transitionsenergies.com	980	transitionsener	transitionsernegies		.../transitions-energies
957	https://www.traxmag.com	traxmagazine	magazinetrax	traxmag.com	https://www.youtube.com/channel/UCAdvEYbDfpEp13g5wLcWXHA				Traxmag.com	982	magazinetrax	traxmagazine		
958	https://www.tsa-algerie.com	tsalgerie	tsalgerie	tsatoutsurlalg%c3%a9rie	https://www.youtube.com/c/TSAToutsurlAlg%C3%A9rie				Tsa-Algerie.com	986	tsalgerie	tsalgerie		.../toutsurlalgerie
959	https://www.tsugi.fr		tsugimag						Tsugi.fr	987	tsugimag	tsugimag		
960	https://www.tv2com.fr								Tv2com.fr	989				
961	https://www.tvlibertes.com	tvlibertes	tvlofficiel						Tvlibertes.com	992	tvlofficiel	tvlibertes		
962	https://www.ulyces.co	ulyces.co	ulyceseditions	ulyces.co	https://www.youtube.com/channel/UCID7NF2G4PTt7nWOz-8R9pA				Ulyces.co	994	ulyceseditions	ulyces.co		
963	https://www.unidivers.fr	unidivers	unidiversmag	unidivers	https://www.youtube.com/user/unidivers				Unidivers.fr	995	unidiversmag	unidivers	unidivers	
964	https://www.up-inspirer.fr								Up-Inspirer.fr	999				
965	https://www.usinenouvelle.com	usinenouvelle	usinenouvelle						Usinenouvelle.com	1001	usinenouvelle	usinenouvelle		
966	https://www.valeursactuelles.com	valeursactuelles.page	valeurs						Valeursactuelles.com	1002	valeurs	valeursactuelles.page		
967	https://www.vanityfair.fr	vanityfairfr	vanityfairfr						Vanityfair.fr	1003	vanityfairfr	vanityfairfr		
968	https://www.varmatin.com								Varmatin.com	1005	var_matin	page.varmatin		
969	https://www.vibration.fr	vibrationradio	vibrationradio						Vibration.fr	1008	vibrationradio	vibrationradio		
970	https://www.vice.com/fr	vice	vice	vice.com_fr	https://www.youtube.com/channel/UCn8zNIfYAQNdrFRrr8oibKw				Vice.com /fr	1009	vice	vice	vicemag	.../vice-media
971	https://www.vidal.fr	vidalfrance	vidalactus						Vidal.fr	1010	vidalactus	vidalfrance		.../cookie-policy
972	https://www.village-justice.com	emploijuridique	emploisdudroit						Village-Justice.com	1011	villagejustice	emploijuridique		.../village-de-la-justice
973	https://www.ville-rail-transports.com			ville-rail-transports.com	https://www.youtube.com/channel/UCq88BLo_dfvnVQoAeMdapTw				Ville-Rail-Transports.com	1013	vrtmag	villerailtransports		.../ville-rail-et-transports
974	https://www.vogue.fr	vogueparis	vogueparis						Vogue.fr	1014	vogueparis	vogueparis		
975	https://www.voici.fr	voici	voici						Voici.fr	1015	voici	voici		
976	https://www.voltairenet.org								Voltairenet.org	1016				
977	https://www.vosgesmatin.fr	vosgesmatin	vosgesmatin						Vosgesmatin.fr	1017	vosgesmatin	vosgesmatin		.../vosges-matin
978	https://www.washingtonpost.com								Washingtonpost.com	1022				
979	https://www.weblex.fr	portailweblex	portailweblex						Weblex.fr	1023	portailweblex	portailweblex		.../jean-francois-menguy-a819193b
980	https://www.wedemain.fr	wedemain	wedemain						Wedemain.fr	1024	wedemain	wedemain		
981	https://www.weo.fr	weotnt	weo_tv						Weo.fr	1025	weo_tv	weotnt		
982	https://www.wsws.org	wsws.org	wsws_updates	sepupload	https://www.youtube.com/SEPupload				Wsws.org	1028	wsws_updates	wsws.org		
983	https://www.zdnet.fr	zdnet.fr	zdnetfr						Zdnet.fr	1032	zdnetfr	zdnet.fr		.../3044984
984	https://www.zejournal.mobi								Zejournal.mobi	1033				
985	https://www.zelium.info	journal-z%c3%a9lium	journal_zelium	journalsatiriqzelium	https://www.youtube.com/journalsatiriqzelium				Zelium.info	1034				
986	https://www.zinfos974.com								Zinfos974.com	1036	zinfoslive			
987	https://www.zist.co								Zist.co	1038	zist_lit	zistlit		
988	https://www.zite.fr								Zite.fr	1039				
989	https://www.zonebourse.com		zonebourse						Zonebourse.com	1040	zonebourse	zonebourse		.../10598400
990	https://esprit-critique.org	astec.sciences	tronchebiais	troncheenbiais	https://www.youtube.com/user/TroncheEnBiais				Esprit-Critique.org	227	tronchebiais	astec.sciences		
991	https://www.institutsapiens.fr	institutsapiens	instit_sapiens	institutsapiens.fr	https://www.youtube.com/channel/UCHNFg_uEUl0AyQGTHnWCpzA				Institutsapiens.fr	361	instit_sapiens	institutsapiens		.../institut-sapiens-080537155
992	https://www.gazettenpdc.fr	lagazettenpdc	gazettenpdc						Gazettenpdc.fr	285	cd2e1119	lagazettenpdc		.../la-gazette-npdc
993	https://www.gazetteoise.fr		gazetteoise						Gazetteoise.fr	286	gazetteoise	la-gazette-oise-107561224160788		.../gazetteoise
994	https://www.lyonpeople.com	lyonpeople							Lyonpeople.com	664		lyonpeople		
995	https://www.picardiegazette.fr		gazettepicardie						Picardiegazette.fr	793	gazettepicardie	la-gazette-picardie-107887564128009		.../picardielagazette
996	https://www.tabletteslorraines.fr		tabletteslorrn						Tabletteslorraines.fr	942	tabletteslorrn	les-tablettes-lorraines-111774240400554		.../les-tablettes-lorraines
997	https://tribuca.net	tribuca	tribuca	tribuca.net	https://www.youtube.com/channel/UCdXKJnkWvqxP_3C43cRY5Mw				Tribuca.net	983	tribuca	tribuca		.../10341885
998	https://www.vosquestionsdeparents.fr								Vosquestionsdeparents.fr	1018				
999	https://www.gynecologie-pratique.com	gynecologie.pratique	gynecologie_fr						Gynecologie-Pratique.com	302	gynecologie_fr	gynecologie.pratique		
1000	http://observateurcontinental.fr	observateur-continental-1366236293764476	obscontinental						Observateurcontinental.fr	752	obscontinental	observateur-continental-1366236293764476		
1001	https://legrandcontinent.eu/fr	gegeurope	geg_org						Legrandcontinent.eu /fr	526	geg_org	gegeurope		.../gegeurope
1002	https://gazettebourgogne.fr		gazettebourgogn						Gazettebourgogne.fr	282	gazettebourgogn	la-gazette-bourgogne-104731547782097		.../gazettebourgogne
1003	https://www.gazettemoselle.fr		gazettemoselle						Gazettemoselle.fr	283	gazettemoselle	la-gazette-moselle-101227098136236		.../gazettemoselle
1004	https://gazettenormandie.fr		gazettenormand						Gazettenormandie.fr	284	gazettenormand	la-gazette-normandie-110101880570033		.../la-gazette-normandie
1005	https://www.francetvinfo.fr	franceinfo		franceinfo	https://www.youtube.com/user/franceinfo				Francetvinfo.fr	270	franceinfo	franceinfo		
1006	https://la1ere.francetvinfo.fr	la1ere	la1ere	1erefr	https://www.youtube.com/user/1ereFR				la1ere.Francetvinfo.fr	266	la1ere	la1ere		
1007	https://www.lumni.fr	lumnifr	lumnifr						Lumni.fr	652	lumnifr	lumnifr		
1008	https://www.francetelevisions.fr								Francetelevisions.fr	265				
1009	https://www.nova.fr	legrandmix	laradionova	radionovachannel	https://www.youtube.com/user/RADIONOVAChannel				Nova.fr	746	laradionova	editionsnova		
1010	http://www.librairie-tropiques.fr								Librairie-Tropiques.fr	633				
1011	https://zintv.org								Zintv.org	1037				
1012	http://regardeavue.com								Regardeavue.com	848				
1013	https://infokiosques.net								Infokiosques.net	349				
1014	http://www.les-renseignements-genereux.org								Les-Renseignements-Genereux.org	591				
1015	http://cat-int.org		cat_centre						Cat-Int.org	122	cat_centre			
1016	https://cercle-turgot.org		cercleturgot						Cercle-Turgot.org	129	cercleturgot			.../cercleturgot
1017	http://libres.org								Libres.org	634				
1018	http://www.espaces-marx.net			espaces-marx.net	https://www.youtube.com/channel/UCk-7HuPA6fgotLaTqf4Ghsg				Espaces-Marx.net	225				
1019	https://www.fondationconcorde.com	fconcorde	fconcorde	fondationconcorde.com	https://www.youtube.com/channel/UC24KpDwwRC0a0Xx0xbhkqCQ				Fondationconcorde.com	248	fconcorde	fconcorde		.../fondation-concorde-think-tank-b535576b
1020	http://www.fondation-copernic.org		fondcopernic	fondation-copernic.org	https://www.youtube.com/channel/UCYp6Myaf9XyDpEVL8p39diA				Fondation-Copernic.org	247	fondcopernic			
1021	http://www.fondationecolo.org	fondationecolo	fondationecolo						Fondationecolo.org	249	fondationecolo	fondationecolo		
1022	https://gabrielperi.fr	fondationgabrielperi	fondationgperi	gabrielperi.fr	https://www.youtube.com/channel/UC5ccfZqgfpd21iEOOdvsFPQ				Gabrielperi.fr	278	fondationgperi	fondationgabrielperi		
1023	https://www.ifrap.org	fondation-ifrap	ifrap	fondationifrap	https://www.youtube.com/user/FondationiFRAP				Ifrap.org	336	ifrap			.../fondation-ifrap
1024	https://www.frstrategie.org	frstrategie.org	frs_org	frstrategie.org	https://www.youtube.com/channel/UCrJ2sJs4kutNmdb-D399Mrw				Frstrategie.org	273	frs_org	frstrategie.org		.../frs-fondation-pour-la-recherche-strategique
1025	https://www.fondation-res-publica.org	fondationrespublica	fondarespublica						Fondation-Res-Publica.org	253	fondarespublica	fondationrespublica		
1026	https://www.blelorraine.fr	ble.lorraine	ble_lorraine	blevideos	https://www.youtube.com/user/BLEVideos				Blelorraine.fr	87	ble_lorraine	ble.lorraine		.../groupe-ble-lorraine-41b73357
1027	https://www.i4ce.org		i4ce_	i4ce.org	https://www.youtube.com/channel/UCLZEgZVIiYP6TSDrid7A3mQ				I4ce.org	333	i4ce_			.../i4ce
1028	https://www.choiseul.info								Choiseul.info	149				
1029	http://www.ifpfrance.org								Ifpfrance.org	335	ifp_france	ifpfrance		
1030	https://www.institut-entreprise.fr	institut.delentreprise	inst_entreprise						Institut-Entreprise.fr	355	inst_entreprise	institut.delentreprise		.../institut-de-lentreprise
1031	https://www.irsem.fr	irsem1	irsem1	irsem.fr	https://www.youtube.com/channel/UCPgwe5A4feZq2nYBhaQsFDw				Irsem.fr	366	irsem1	irsem1		.../ministere-de-la-defense---irsem-paris
1032	https://www.iris-france.org	institutiris	institutiris	institutiris	https://www.youtube.com/user/institutiris				Iris-France.org	365	institutiris	institutiris		.../iris---institut-de-relations-internationales-et-strat-giques
1033	https://www.institutdiderot.fr		institutdiderot						Institutdiderot.fr	358	cyberguerre			
1034	https://www.institutmolinari.org	institut.economique.molinari	iem_molinari						Institutmolinari.org	359	iem_molinari	institut.economique.molinari		.../institut-economique-molinari
1035	https://www.ifri.org	paris-france	ifri_	ifri.org	https://www.youtube.com/channel/UCpfLNjG97sWjGSKYiveWz3w				Ifri.org	337	ifri_			.../ifri
1036	https://institutdelors.eu	delorsinstitute	delorsinstitute	notreeuropejdi/videos	https://www.youtube.com/user/NotreEuropeJDI/videos				Institutdelors.eu	357	delorsinstitute	delorsinstitute		
1037	https://www.institutmontaigne.org	institutmontaigne	i_montaigne	institutmontaigne	https://www.youtube.com/user/institutmontaigne				Institutmontaigne.org	360	i_montaigne	institutmontaigne		.../5187492
1038	https://www.la-fabrique.fr	lafabriquedelindustrie	lfi_lafabrique	lafabriqueindustrie	https://www.youtube.com/user/LaFabriqueIndustrie				La-Fabrique.fr	399	statuses	lafabriquedelindustrie		.../la-fabrique-de-lindustrie
1039	http://institut-thomas-more.org	institutthomasmore	ithomasmore	institutthomasmore	https://www.youtube.com/user/InstitutThomasMore				Institut-Thomas-More.org	356	ithomasmore	institutthomasmore		.../institut-thomas-more
1040	http://www.repid.com								Repid.com	856				
1041	https://theshiftproject.org	theshiftprojectthinktank	theshiftpr0ject	watch?v=flj14aofs3s	https://www.youtube.com/watch?v=FlJ14aOfS3s				Theshiftproject.org	969	theshiftpr0ject	theshiftprojectthinktank		.../the-shift-project
